id,actual_price,predicted_price_tabular,predicted_price_multimodal
3340,475000,494550.1297,468317.16
3341,322968,430926.1443,497528.2
3342,325000,536451.4873,563992
3343,289200,394504.0179,403084.88
3344,599000,811533.4433,893437.9
3345,199000,213926.7446,121650.445
3346,1337500,982242.886,922687.44
3347,700000,952197.8725,720330.6
3348,325000,206379.6783,269152.75
3349,258500.02,264133.026,260436.06
3350,540000,462181.0099,583304.5
3351,711600,978836.6711,1033596.06
3352,229000,275139.6232,388143.72
3353,1052000,520018.2696,416831.25
3354,550000,700009.4341,690679.3
3355,238000,336190.479,350289.28
3356,372500,383332.8383,576643.8
3357,900000,926696.784,928340.6
3358,950000,603130.4951,1062033.5
3359,430000,411395.1687,596589.94
3360,252999.98,199274.8949,305624.25
3361,291375,408940.1506,454096.56
3362,308000,277145.128,401206.3
3363,440000,488179.2003,653050.3
3364,254000.02,341009.8173,395005.53
3365,445500,419558.1962,411784.53
3366,195000,219215.3308,133548.45
3367,549000,513389.5012,438850.4
3368,324900,291257.7208,289259.84
3369,880000,651790.1053,725365.5
3370,1227500,1173179.769,836076.4
3371,680000,650027.1133,467054.72
3372,840000,834914.1138,621254.2
3373,176250,241137.5204,136039.94
3374,810000,751659.1076,587207.2
3375,407500,477167.7781,717240.44
3376,585000,330860.081,396402.6
3377,425000,468117.3028,399943.78
3378,660000,633982.1755,576602.56
3379,613000,516914.9014,420071.84
3380,496752,611234.414,572285.3
3381,424950,424082.8724,429641.53
3382,463000,516494.1096,438945.06
3383,370000,408791.409,345013.2
3384,630000,446823.0614,506733.3
3385,465000,433752.6446,440606.12
3386,513000,581620.6242,539541.75
3387,383000,438647.4127,549757.25
3388,925000,648620.8505,596636.9
3389,1625000,1497996.344,1522017
3390,382500,420621.4154,383514.22
3391,353750,344188.4731,330059.06
3392,1370000,1397065.014,890578.06
3393,325000,313129.5792,373817.16
3394,340500,426192.1883,438963.2
3395,415000,546892.8085,440614.1
3396,747500,601066.2833,653691.5
3397,570000,515289.7646,587604.1
3398,335000,410343.3625,326174.78
3399,539000,520237.2525,398268
3400,475000,482678.9907,433208
3401,235000,248745.0937,170690.47
3402,330490,294477.8902,308802.66
3403,325000,333759.4678,434084.34
3404,557500,848666.4562,1075797.4
3405,705000,524145.7976,458419.88
3406,693000,698831.8213,637182
3407,250000,318153.8077,330591.1
3408,521000.03,488576.5946,408841.12
3409,593500,514005.7036,439627
3410,495000,579506.6716,480107.25
3411,390000,404258.3465,404964.94
3412,418000,436002.2158,678354.9
3413,443950,439868.9344,464735.03
3414,503000.03,513389.5012,456148.28
3415,515000,547686.4667,507054.8
3416,518000,553761.1978,559352.94
3417,256000.02,312655.2861,282327.34
3418,430000,383393.9022,346937.34
3419,139000,199051.6782,327896.53
3420,550000,550625.0789,453216.03
3421,465000,329018.3264,297154.5
3422,340000,361981.76,444083.94
3423,404000,633735.1653,776735.8
3424,660000,625837.3085,968303.44
3425,450000,1603958.039,1433601.6
3426,485000,618327.4053,461598.62
3427,430000,404082.8972,461094.7
3428,1436000,1432927.164,1509250.9
3429,174500,226279.8112,224030.23
3430,83000,197106.1995,319779.22
3431,713250,838263.9026,559867.75
3432,340000,391135.6915,308068.8
3433,201500,213997.9619,219708.28
3434,530000,482426.2428,632317.5
3435,240000,195551.7815,306514.22
3436,270000,247668.846,203237.12
3437,230000,287468.8669,273879.16
3438,265000,323435.9949,417645.75
3439,418000,501976.8486,394400.2
3440,380000,352701.3608,438255.5
3441,385000,413871.6387,570477.94
3442,377500,409286.4282,407681.94
3443,517499.97,484302.3133,358611
3444,530000,514202.8671,432886.12
3445,547000,363490.7148,485534.9
3446,414500,403681.7811,385954.5
3447,322000,326757.575,352386.4
3448,460000,514819.0695,477805.5
3449,900000,599066.7909,494131.94
3450,455000,379843.2347,395776.94
3451,804100,827656.1261,751028.4
3452,1195000,1779162.527,1344470.1
3453,645000,653651.9475,670803.1
3454,406500,294902.6424,423625.12
3455,548800,520823.7461,445870.34
3456,235000,260346.3769,314597.72
3457,299950,331486.7246,340158.66
3458,735000,561525.4967,459498.72
3459,285000,325086.6414,437242.1
3460,179900,223916.5652,127238.08
3461,677915,649517.7234,550869.4
3462,255000,259879.8779,334685.88
3463,847000,817260.4075,605835.4
3464,221900,185719.7105,302260.22
3465,340000,367934.0668,413227.7
3466,354000,428482.0798,479569.44
3467,625500,595588.933,610282.2
3468,350000,389611.4791,488705.16
3469,445838,525828.8044,604350.1
3470,275000,230405.7253,280847.6
3471,2000000,1402739.454,1275231
3472,695000,752689.7164,693294.3
3473,333500,430838.3345,510825.22
3474,1062500,1410875.935,1579928.9
3475,559000,625406.51,501358.44
3476,499950,417963.658,380463.53
3477,280000,382976.6052,619269.1
3478,500000,409208.1065,451672.44
3479,469950,435458.7787,488760.66
3480,1208000,1150100.401,1156779.6
3481,600000,669321.4543,690934.7
3482,333000,371636.4693,334137.8
3483,565000,517544.995,492592.16
3484,370000,341748.1978,339345.5
3485,349900,328079.5712,397810.16
3486,498000,610447.1711,733978.06
3487,541900,526281.9204,542668.06
3488,275000,320273.9776,386011.38
3489,266000,236738.0964,326065.3
3490,730000,802171.4295,742851.6
3491,319000,353107.9997,358013.8
3492,805000,657630.1569,584220.1
3493,680200,642316.7807,612663.25
3494,1265000,931289.1662,626424.44
3495,725000,640961.823,732440.25
3496,545000,921223.063,704134.6
3497,711000,813950.1428,505895.62
3498,546200,565304.6093,454762.7
3499,220000,343031.2097,427506.56
3500,1010000,647859.5614,481860.28
3501,265000,203273.3348,330882.72
3502,267500,248790.5859,261252.94
3503,450000,420008.4142,637781
3504,450000,467718.8587,380766.28
3505,552625,647327.6207,724408
3506,1100000,1047244.965,1042664.9
3507,665000,628095.6098,523888.06
3508,489000,567360.5414,605322.06
3509,1450000,1013618.748,1204501
3510,860000,877958.0189,823382
3511,993500,1448134.71,1092899.1
3512,665000,816039.827,790684.25
3513,252350,296217.9051,354615.5
3514,279000,302933.2649,348214.7
3515,291000,291155.1937,304993.8
3516,230000,335087.9295,360213.88
3517,282000,326384.6512,363711.78
3518,980000,1490328.708,1212483.6
3519,300000,240095.6759,330930.94
3520,328000,347152.3004,347983.47
3521,330000,432604.6936,563268.5
3522,910000,809184.0905,570331.06
3523,464950,449291.0604,543332.8
3524,913000,857393.5772,819451
3525,320000,353530.7871,420544.8
3526,402500,468581.3634,596316.4
3527,393820,501299.4872,421120.1
3528,245000,329123.1485,464856.62
3529,430000,503532.9795,379678.72
3530,950000,1046433.025,1673589.2
3531,410000,423046.3304,506099.66
3532,218000,239234.6345,311882.5
3533,295000,384351.801,340995.66
3534,356000,322696.9094,332443.25
3535,533000,597930.3313,473973.8
3536,425000,408106.5106,426893.34
3537,760000,800324.6697,852504.5
3538,1300000,980088.398,747925.06
3539,620000,470557.2952,420394.4
3540,750000,797381.1268,707196.44
3541,170000,217465.0539,236134.58
3542,665000,514316.6287,439186.56
3543,425996,341060.0618,313315.94
3544,284000,317883.5195,313659.72
3545,350000,328327.1657,454695.47
3546,292500,278506.5061,240638.42
3547,440000,405374.3159,403848
3548,460000,502344.0458,578739.1
3549,568000,794371.4632,603052.7
3550,150000,223701.2506,238964.03
3551,248000,264427.7184,333420.8
3552,539000,504730.7285,438313.2
3553,625000,548797.1769,500250.94
3554,1229000,991876.8095,1196916.2
3555,324950,352524.4369,438789.44
3556,330000,392113.4871,279399.56
3557,275000,312402.6817,315523.8
3558,346950,347155.6818,383269.78
3559,455000,349846.7392,353566.4
3560,402000,414431.323,546690.56
3561,369000,302885.4459,383377.5
3562,435000,392019.9019,365547.25
3563,400000,398404.7395,354638.1
3564,510000,489998.4797,846989.5
3565,461000,501523.2515,436158.78
3566,463000,482149.1515,441414.12
3567,479000,445384.6723,556714.9
3568,290000,340665.427,408210.34
3569,335000,450850.3936,531220.8
3570,530000,489807.586,563791.06
3571,555000,547804.3196,654539.25
3572,529000,511546.201,419513.94
3573,680000,583812.812,984659.2
3574,460000,378600.5731,414066.9
3575,479000,457055.5528,410789.2
3576,340000,349417.3084,371570.12
3577,524000,462877.5599,418671.44
3578,330000,403541.1335,528396.2
3579,499000,409192.1488,513660.38
3580,363000,304564.1147,307703.25
3581,440000,454857.728,569279.2
3582,583800,645979.4624,607065.7
3583,380000,280637.5831,327175.78
3584,446950,493611.6375,639748.8
3585,577500,532566.6322,545367.2
3586,1165000,811877.399,777609.44
3587,385000,309721.8011,373844.8
3588,678000,739321.7247,699613.9
3589,340000,387294.5689,442837.12
3590,280000,293401.8953,323551.47
3591,330000,363384.5278,376922.3
3592,335000,441977.1862,644686.7
3593,501999.97,562365.4592,456205.53
3594,375000,353870.4481,434890.34
3595,567500,522279.7473,443676.78
3596,376000,322933.5282,355730.4
3597,812000,641507.6804,719100.8
3598,464950,474982.5212,410352.12
3599,468000,473222.6017,411125.47
3600,314000,279603.6787,318203.28
3601,390000,359389.1781,374241.78
3602,239950,247171.7952,208171.95
3603,890776,810613.3214,713826.4
3604,470000,513389.5012,467299.03
3605,453000,423013.1906,397758.2
3606,287500,333301.3339,403766.56
3607,750000,804755.8651,764009.44
3608,215000,253702.0412,195854.66
3609,339950,381559.9671,597197.7
3610,299000,254898.6205,324121.72
3611,1880000,1169894.985,791581.06
3612,1810000,1013825.123,909265.5
3613,710000,743173.881,832297.5
3614,367000,368926.5664,342353.1
3615,702000,666908.1851,619737.44
3616,339888,303424.6321,376938.7
3617,199000,232497.7743,228139.86
3618,825000,893236.6804,956926.4
3619,560000,529295.5025,564209.25
3620,575000,626108.6668,520490.4
3621,147000,235889.0505,171300.69
3622,510000,441132.5408,392105.6
3623,229000,224811.6123,157598.69
3624,475000,447574.0965,595939.6
3625,225000,243336.3244,180970.14
3626,640000,516548.0442,471850.88
3627,462000,523011.6714,452512.3
3628,212000,196591.8737,272434.53
3629,190000,211133.1071,330999.84
3630,460000,464681.2062,461817.75
3631,495000,434240.2087,482463
3632,261000,391237.2329,418251.47
3633,450000,482387.7037,505612.72
3634,279900,246142.6266,159534.08
3635,243800,353081.362,315032.38
3636,640500,372290.8141,349877.2
3637,687500,813726.956,864002.7
3638,240000,330163.0744,302671
3639,675000,731477.3772,648452.8
3640,305000,261973.3201,219999.72
3641,275000,310327.9836,367858.8
3642,399000,327709.4868,400628.1
3643,469950,508205.083,578327.56
3644,622000,600758.0254,524674.4
3645,588000,665302.7484,574481.44
3646,275000,319155.1386,329103.4
3647,313000,347924.8816,420149.5
3648,509949.97,517071.8647,503814.75
3649,685000,704145.9175,786734.7
3650,740000,623890.4765,709916.9
3651,365000,340003.6604,377636.72
3652,325900,289464.8042,340048.5
3653,645000,631309.1616,551565.3
3654,532500,441425.1613,401153.1
3655,535610,617102.9068,503348.72
3656,137900,247224.5504,325246.1
3657,369950,378152.2598,431757.38
3658,361550,286786.1186,320792.5
3659,710000,563367.8483,467405.62
3660,340000,256816.3876,266109.28
3661,352500,361706.8004,362455.72
3662,523000,471834.6929,421270.38
3663,481000,608977.318,565183
3664,485000,713287.1768,894060
3665,385000,300766.0114,320530.4
3666,242000,283065.6122,389827.72
3667,700000,604118.6763,481998.97
3668,994000,1266891.638,938728.3
3669,680000,736792.7523,660192.8
3670,1450000,1003541.282,584437.3
3671,830000,699536.5946,670768.94
3672,545000,572816.642,578465.25
3673,975000,1559256.048,1551770.5
3674,349990,244790.0134,125191.164
3675,494000,474696.3717,579205.06
3676,550000,674957.499,544332.3
3677,589999,581660.2979,533790.25
3678,630000,739086.9409,730750.06
3679,491500,423289.7253,424921.8
3680,660000,934298.9947,683690.5
3681,561600,635133.6874,546999.1
3682,550000,482555.6732,670321.3
3683,430000,413729.8471,513822.97
3684,323000,360336.9736,276431.7
3685,403000,401624.9821,366090.78
3686,475000,528394.1537,606255.44
3687,580000,509626.0998,409329.9
3688,342000,335918.625,337289.62
3689,235000,273895.8978,325977.03
3690,265000,293498.3714,258911.67
3691,1200000,910709.3871,559116
3692,300000,304372.8354,306477.06
3693,230000,289786.2648,345857.38
3694,293000,405161.2786,365000.6
3695,398500,444504.0528,536033.2
3696,1880000,1985511.807,1418105.6
3697,550000,612739.6092,483417.4
3698,280000,353740.7639,468808.2
3699,780000,1212455.989,818249
3700,255950,275850.5634,327678.8
3701,659950,601903.6802,868983.1
3702,304400,290179.8411,302544.12
3703,390000,343755.7789,392445.56
3704,455000,504190.8288,597825.9
3705,661000,717249.0646,670906.3
3706,610000,498676.2227,678373.1
3707,285000,433633.8498,390783.25
3708,695000,705166.9849,814915.06
3709,357500,391389.3063,497617.6
3710,750000,817309.0614,725474.4
3711,820000,819263.8466,801267.9
3712,745000,640922.3708,692157.94
3713,264950,240722.8009,243171.94
3714,390000,426253.1617,598415.25
3715,382500,447416.8233,489925.22
3716,245000,243023.8468,177298.05
3717,785000,774295.3253,1126909.4
3718,657500,674881.1745,660989.06
3719,3278000,2606887.175,1946725.9
3720,360000,360855.5024,361727.34
3721,515000,544203.829,790951.6
3722,345000,427614.3801,384695.88
3723,445000,438544.2867,500943
3724,415000,438406.5985,435166.2
3725,385000,516914.9014,427873
3726,518000,529907.5989,475018.84
3727,165000,208684.6423,291756.28
3728,359950,348926.4083,465424.9
3729,796000,695072.4858,531279.1
3730,291000,274685.8022,374622.66
3731,440000,340699.0251,345056.78
3732,345000,405105.1542,444192.94
3733,495000,600301.2723,625810.9
3734,670000,552260.7105,540103.3
3735,495000,649447.5143,597622.2
3736,447000,427945.9709,377453.5
3737,175000,190555.4159,331973.78
3738,449950,556604.6505,556274.44
3739,508000.03,789248.9726,769409.25
3740,562000,515456.6035,449106.28
3741,650000,654112.9133,407131.72
3742,342000,423903.9215,408790.28
3743,550000,497412.7802,571965
3744,445000,540461.5054,584021.06
3745,222000,222403.4794,166645.64
3746,870000,1035552.277,1047294.1
3747,367000,312927.3393,440153.66
3748,325000,180660.0481,261703.25
3749,445000,319345.5102,397307.4
3750,2135000,1694175.499,1230126.1
3751,302000,220658.4132,243348.2
3752,250000,324013.6021,486327.4
3753,515000,575344.3619,735758.8
3754,228000,251753.8174,313244.47
3755,500000,491355.7942,457980.16
3756,700000,643722.0862,600127.44
3757,3300000,3253385.961,2315913.2
3758,163250,237706.5959,320988.3
3759,325000,401956.3053,495225.66
3760,630000,327043.7342,356918.34
3761,449000,372877.6371,492033.47
3762,600000,440197.2228,466066.4
3763,580000,509287.0664,572522.94
3764,620000,475268.7599,573391.8
3765,293467,461506.0299,335521.4
3766,265000,259351.3894,246528.48
3767,312000,310750.9847,398898
3768,969000,821422.7372,675871.94
3769,797000,517531.1038,457579.25
3770,300000,269596.9151,321645.5
3771,152000,191926.3591,176879.72
3772,705000,614764.8033,537809.8
3773,397500,449471.1028,416599.75
3774,1125000,1428940.08,1507403.5
3775,263000,255085.1482,244863.53
3776,675000,679851.7654,573412.44
3777,536000,460671.6115,516138.38
3778,330000,256650.8862,325627.8
3779,165000,219504.9229,176417.33
3780,1289000,1271247.319,1014214.25
3781,615000,582595.68,516722.5
3782,660000,544470.3804,797587.94
3783,469000,465087.1063,596691.94
3784,221000,242547.6219,355673
3785,557500,452120.9087,442020.6
3786,516250,465625.4735,586055.2
3787,3200000,2188861.636,1482149.1
3788,720000,635205.2446,822248.2
3789,890000,1159452.275,1332725.8
3790,315500,351261.0018,336483.97
3791,794500,927008.2291,949837.7
3792,655000,397671.7372,358973.88
3793,259999.98,271633.5973,353643.78
3794,284000,292210.0569,289369.53
3795,606000,678913.2997,627345.3
3796,255000,293265.7046,249767.31
3797,280000,252580.922,231340.36
3798,432000,511798.44,477659.28
3799,375000,420811.7151,401026.12
3800,835000,969870.2234,931844.56
3801,266000,265206.9477,305292.3
3802,550000,643382.8563,625720.5
3803,374000,276057.0896,321889.34
3804,590000,537024.5059,431327.22
3805,257500,280677.2692,228465.3
3806,452500,388606.1649,390505.72
3807,340000,439601.3378,517147.66
3808,575000,684675.3037,651121.56
3809,395000,358172.5349,245619.34
3810,549950,584656.9165,679675.75
3811,400000,483814.3139,624613.25
3812,482000,489737.5111,597364.6
3813,243500,343765.2959,357910.47
3814,371500,340752.3053,452705.1
3815,599000,812821.1302,751979.25
3816,528000,491257.3952,432191
3817,238000,256292.4556,356640.16
3818,500000,470919.3449,737364.44
3819,531000,440912.1857,530482.5
3820,479950,449379.007,660847.7
3821,365000,449819.5601,403171.9
3822,412500,426431.7199,439694.47
3823,445000,436860.9283,368661.4
3824,1150000,1021378.258,1133493.8
3825,594491,562020.9672,506408.75
3826,575000,517531.1038,453829.28
3827,261000,200369.1127,324480.6
3828,277000,263598.5056,331353.2
3829,780000,603868.6933,557518.94
3830,1135000,1643241.808,1505755.5
3831,282000,325048.2873,372904.2
3832,780000,944424.007,908550.4
3833,1488000,1791486.439,1973364.4
3834,1350000,1156509.349,975143.94
3835,200000,322943.8844,172926.2
3836,245000,274994.1957,258799.61
3837,478830,427787.9,499393.1
3838,452000,523872.5833,714414.9
3839,355000,397513.8021,421131.44
3840,700000,627657.2459,463611.06
3841,220000,301794.2234,436980.12
3842,245000,248409.4002,139043.7
3843,730000,512006.8285,424442.94
3844,355000,315822.8565,442491.84
3845,642860,542646.3659,678119.2
3846,290000,278888.3945,342239.25
3847,205000,219262.8155,145952.03
3848,538000,497990.9458,745927.44
3849,799000,850032.2241,876324.75
3850,575000,582713.2293,447247.16
3851,170000,216936.7654,294563.94
3852,639000,650684.4963,591460.25
3853,335000,275110.9432,327895.28
3854,543115,517531.1038,500272.75
3855,352500,439078.9546,368179.75
3856,500000,549961.7664,457649.47
3857,356000,329989.935,306916.34
3858,393500,395711.1109,486987.2
3859,425000,431843.846,453330.88
3860,333000,362163.7155,386816.9
3861,880000,884622.9379,635518.44
3862,398750,680695.0516,638118.44
3863,290000,341504.2368,368718.16
3864,1800000,1820556.701,1537001.4
3865,875000,858845.041,958598.1
3866,575700,489575.3173,525768.4
3867,446000,381746.999,419612.72
3868,280000,364611.1405,331998.8
3869,542000,529596.9555,449175.78
3870,654500,630517.8692,457065.1
3871,530000,439747.4892,427845.9
3872,519999.97,410117.9836,350915.38
3873,391000,381036.4811,415582.72
3874,2400000,829205.1837,765438.7
3875,405000,455046.2736,492100.3
3876,427000,466250.926,408959.56
3877,398000,367044.6368,401097.4
3878,337000,372597.6787,465947.7
3879,270000,370442.2277,354771.7
3880,690000,703830.6755,638201
3881,675750,709029.4926,610846.94
3882,205950,231575.3178,181326.14
3883,810000,829834.0965,703741.44
3884,1031000,797370.6482,560568.06
3885,390000,358440.3416,330101.44
3886,358500,321466.2016,375252.53
3887,482000,385695.1268,473098.4
3888,594866,562549.5387,644249.75
3889,299000,299090.7722,388152.2
3890,315000,296064.5153,347302.12
3891,799200,1088185.843,847554.6
3892,230000,301323.8126,408791.84
3893,730000,863638.9543,743261.75
3894,340000,338731.7403,429625.03
3895,660000,533162.3293,454121.12
3896,310000,368169.8578,381397.66
3897,185000,219403.0886,190422.58
3898,660000,882649.897,757969.3
3899,714000,613859.7295,538934.94
3900,789500,766129.067,860962.7
3901,275000,296338.0252,242142.25
3902,220000,187742.7741,324624.25
3903,3850000,2385184.685,1983169.5
3904,757500,861616.7262,915684.94
3905,272450,238947.4662,300718.38
3906,163000,244245.0944,304638.8
3907,480000,508931.1652,495819.03
3908,501000,513389.5012,407706.7
3909,439950,423993.1445,610726.56
3910,169100,199316.2091,144078.98
3911,362000,450486.4052,486504.7
3912,753000,647327.6035,597304.1
3913,322000,369662.1656,357710.72
3914,462500,372648.2982,570495.9
3915,850000,909811.4305,825639.9
3916,490600,487494.0183,680700.9
3917,579000,727895.7043,610111.4
3918,136500,231585.1337,172128.12
3919,400000,519490.4283,428923.9
3920,334000,308020.8321,322449.5
3921,491000,458273.0293,446484.56
3922,532000,628959.0639,602253.44
3923,490000,453478.6196,415716.06
3924,331000,512464.3448,426537.1
3925,780000,802550.5214,744833.4
3926,466000,473733.4211,562558.06
3927,532500,425189.6799,385252.25
3928,1326000,792057.5831,944639.56
3929,350000,530734.6418,437376.3
3930,457000,382724.4424,427164.2
3931,475000,501386.5528,404398.1
3932,230000,233913.8614,224501.14
3933,330000,388940.2257,250471.3
3934,415885,372214.5722,382337.28
3935,2250000,1690302.019,1457737.2
3936,405000,402513.5996,419896.38
3937,462000,528104.6299,551495.7
3938,578000,532547.1999,475580.4
3939,690500,609851.8082,978695.1
3940,528000,513389.5012,489207.5
3941,575000,538837.7847,488562.6
3942,600000,487477.4102,397137.94
3943,749950,640149.1976,688486.1
3944,1740000,1359289.994,1135185.5
3945,1100000,803576.5242,620701.5
3946,562000,590971.2854,494517.62
3947,2095000,2238546.384,1743443
3948,635000,652553.5384,655919.1
3949,410000,477062.4305,591517
3950,299000,255422.366,271470.06
3951,1150000,1178630.19,1391132.8
3952,257500,250015.5945,232913.36
3953,747450,670419.9473,625694.94
3954,388000,389504.9782,382786.34
3955,675000,890278.6182,863461.25
3956,1525000,1456462.325,1770876.9
3957,288000,246910.3245,308401.4
3958,950000,868786.516,809901.5
3959,575000,510796.0738,496957.06
3960,532500,594991.1082,567430
3961,526500,431595.1337,436116.8
3962,329500,436264.052,549283.94
3963,230000,243212.5962,239294.78
3964,330000,330436.4344,377307.9
3965,587100,597536.457,428245.97
3966,1030000,1563481.872,1337717.2
3967,730000,695472.6264,689262
3968,490000,462386.5603,652765.2
3969,501999.97,525324.7036,505860.94
3970,353000,355911.1232,305771.78
3971,421000,369689.3438,381355.7
3972,289950,261302.0656,312154.06
3973,357000,354432.1571,338941.7
3974,505000,533573.7268,722276.8
3975,925000,804661.6862,844393.75
3976,1150000,1240390.131,912973.56
3977,315000,403742.7462,478625.84
3978,425000,416986.6017,473083.84
3979,775000,784708.5547,598340.9
3980,349500,364901.8172,377934.75
3981,312000,281767.0914,290885.03
3982,297000,370569.7474,360298.34
3983,540000,611985.7181,848628.4
3984,439800,421712.0663,402531.8
3985,350000,252389.6488,278324
3986,430000,322180.2623,374161.25
3987,435000,579649.7182,475017.2
3988,348000,452640.6735,440731.16
3989,1065000,918320.4646,994847.75
3990,654000,952955.1822,798912.8
3991,228950,224996.0305,325574.94
3992,610000,1631442.461,1136956.8
3993,1275000,781999.7347,860428.2
3994,331000,448113.6769,461057.47
3995,328000,345354.4491,495610.12
3996,292000,343835.8327,408039.1
3997,115000,204537.157,328658.94
3998,1202500,926163.5944,995630.9
3999,1290000,972933.1138,1267758.1
4000,710000,801721.5148,475916.5
4001,592500,516914.9014,463382.38
4002,314500,282493.6278,267419.88
4003,287500,321017.6353,335828.47
4004,340000,437894.1117,479086.03
4005,209950,241751.6276,222659.98
4006,437000,407953.1805,384298.97
4007,305000,318124.4547,346991.78
4008,310000,291249.0135,339353.8
4009,356000,385397.413,367111.56
4010,440000,409073.6438,454455.5
4011,760000,793861.6406,748536.7
4012,589000,595545.3133,530027.9
4013,256500,331554.9069,326648.94
4014,399950,449315.2819,614032.5
4015,416500,367433.3291,354096.28
4016,173250,248160.2421,299935.4
4017,375000,410977.3427,379986.53
4018,275000,205156.9642,182025.03
4019,389999,398257.9135,421071.22
4020,483000,513922.7206,445457.88
4021,252000,344388.2892,402633.66
4022,685000,533212.1776,428134.25
4023,698000,744061.1133,742123.2
4024,482500,362791.2617,436105.66
4025,850000,1130777.141,1194260.1
4026,500011.97,429252.5945,477799.6
4027,655000,656204.309,666930.06
4028,750000,765860.3498,518740.25
4029,663000,699526.091,683753.44
4030,383000,418251.3535,540674.44
4031,290000,428503.1313,384760.56
4032,305000,334016.3949,408252.25
4033,206000,221772.3511,186237.17
4034,265000,250684.4098,314088.34
4035,541000,622550.2646,525629.2
4036,205000,225605.6251,358790.88
4037,430000,658102.446,571212.2
4038,450000,452759.3841,441010.25
4039,779000,1106166.995,871205.7
4040,335000,417431.0491,389334.5
4041,115000,200373.537,312624.56
4042,505000,513389.5012,474670.4
4043,182000,232603.1094,331212.6
4044,1075000,1359808.688,1395626.6
4045,460000,569819.7192,462850.34
4046,325000,393976.6591,405757.6
4047,282000,299013.8914,341237.06
4048,519999.97,544545.0066,468514.16
4049,650000,747531.6443,848902.25
4050,427500,586620.8956,457167.3
4051,660000,569659.4477,599018.8
4052,569950,512968.7094,402167.5
4053,700000,642822.2247,575388.2
4054,369900,632963.7759,704976.44
4055,358000,419808.7023,525475.6
4056,279500,236996.7719,323788.66
4057,678000,690026.4573,647548.3
4058,895000,1215733.209,892882.9
4059,400000,437948.9797,479692.03
4060,273000,379384.318,234758.66
4061,1378000,1406364.321,1113161.1
4062,432000,470557.6919,640569.8
4063,259999.98,213696.029,265930.53
4064,215000,204458.4181,207276.39
4065,421000,444054.156,700740.1
4066,433000,399126.0329,454920.84
4067,315000,347696.502,314192.78
4068,798500,778147.8728,576507.3
4069,395000,446818.7937,417481.25
4070,695000,577502.4977,835919.75
4071,769000,738550.5255,765959.25
4072,307635,315770.6453,361599.16
4073,305000,305757.1576,382751.72
4074,1300000,1045491.349,1187652
4075,510000,517290.3898,504427.72
4076,355000,274766.107,370395.72
4077,655000,811514.5307,691566.94
4078,567000,612002.2585,506254.3
4079,575575,588644.9189,493194.6
4080,470000,448642.1473,291286.6
4081,425500,404555.6946,378394.72
4082,590000,623148.8238,791259.6
4083,302000,648772.2694,719776.9
4084,906000,956449.7414,751290.94
4085,605000,501790.8788,568382
4086,395000,470579.9272,536343.06
4087,648000,702390.7196,593459.6
4088,602000,648059.6647,548356.25
4089,445000,415016.9713,358058.62
4090,275000,321452.274,349915.8
4091,340000,295165.4258,389730.94
4092,578000,649219.8507,528129.94
4093,274950,266003.9449,242790.06
4094,668000,749829.7753,877174.9
4095,749995,784699.5128,1011292.44
4096,250000,464063.0641,310660.72
4097,299000,333462.8061,335452.5
4098,588000,623018.6096,850938.3
4099,257099.98,244654.1593,135762.56
4100,817000,823681.8792,664958.7
4101,1850000,791365.0836,1115686.4
4102,1200000,1221720.802,1432536
4103,425000,364326.0198,398978.47
4104,750000,760537.8931,639663.25
4105,657000,667776.0567,587115.75
4106,360000,353962.3543,464926
4107,635000,908939.6134,758320.2
4108,1127500,690406.9613,1069324
4109,442000,425236.7848,367934.53
4110,380000,473154.3682,539422.9
4111,635000,608253.6623,553371.5
4112,267000,306241.0342,343703.38
4113,500000,255361.0857,372863
4114,1149000,1374611.063,1524948.1
4115,334888,262930.5916,271504.1
4116,365000,356313.2126,278187.75
4117,259999.98,304694.3701,363025.3
4118,453000,440866.78,443685.34
4119,579000,520079.0284,440723.6
4120,675000,558663.9005,517199.53
4121,790000,404314.2453,535871.75
4122,230000,209642.6282,279769.25
4123,296475,277346.2999,315535.78
4124,365000,434499.0466,442344.38
4125,1050000,956201.7792,991989.25
4126,570000,595463.4709,541151.3
4127,575000,921432.4163,923410.06
4128,994900,857323.3328,1025095.7
4129,365000,489529.1298,427748.9
4130,492500,575133.6368,795202.75
4131,740000,693564.3429,590311.06
4132,238000,349805.6004,381277.75
4133,399950,418514.4607,423540.78
4134,182000,292518.6102,307466.34
4135,550000,351620.4848,476773.9
4136,207950,226136.2718,292423.25
4137,560000,562977.6394,532404.7
4138,560000,424204.1722,448355.38
4139,204250,273567.2853,288400.28
4140,475000,516927.9922,470802.84
4141,310000,519532.1151,367867.16
4142,410000,401914.3311,391145.47
4143,905000,1035226.836,907293.06
4144,418000,488084.1007,428500.72
4145,356250,314784.5387,325028.72
4146,519999.97,534081.5998,816377.3
4147,978500,769625.6049,648550.75
4148,1042000.06,1089011.683,1216287.1
4149,525000,409917.4408,469345.22
4150,715000,713748.8517,693013.44
4151,850000,816360.7247,774326.75
4152,759950,547146.9462,719494.3
4153,580000,515456.6035,447584.88
4154,735000,715870.8534,665729.4
4155,481000,524063.8533,687421.75
4156,450000,575819.5934,519247.72
4157,540000,502665.619,408630
4158,515000,460010.8849,621741.56
4159,822500,751423.436,782757.3
4160,209000,204320.2453,243827.75
